Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Saint Lucia,net generation,Central & South America,8.81922E-06,9.31287E-06,9.05934E-06,9.74292E-06,9.21862E-06,9.38415E-06,9.37261E-06,9.57081E-06,1.18136E-05,1.11205E-05,1.09084E-05,1.01195E-05,1.24208E-05,1.35002E-05,1.39872E-05,1.46845E-05,1.43591E-05,1.50729E-05,1.62648E-05,1.72321E-05,1.78357E-05,1.81566E-05,1.74921E-05,1.76974E-05,1.74214E-05,1.75951E-05,1.72549E-05,1.72299E-05,1.72836E-05,1.7859E-05,1.74812E-05,1.70788E-05,1.66604E-05,1.60692E-05,1.56401E-05,1.54588E-05,1.54249E-05,1.53133E-05,1.48501E-05,1.35427E-05,1.28652E-05,1.29737E-05
Saint Pierre and Miquelon,net generation,North America,2.6131E-06,3.21133E-06,3.81446E-06,3.6536E-06,4.32123E-06,4.55407E-06,4.6863E-06,4.59399E-06,4.62802E-06,4.81505E-06,4.45239E-06,4.29313E-06,3.64795E-06,3.37071E-06,3.3766E-06,3.09934E-06,3.00835E-06,2.93396E-06,2.93419E-06,2.86221E-06,2.81104E-06,2.69638E-06,3.06114E-06,3.08554E-06,2.70306E-06,2.31364E-06,2.21989E-06,2.06786E-06,2.13961E-06,2.14594E-06,2.14853E-06,2.07588E-06,2.07221E-06,2.00809E-06,1.99269E-06,1.96612E-06,1.9034E-06,1.85583E-06,1.87637E-06,1.89559E-06,1.98102E-06,1.99887E-06
Saint Vincent/Grenadines,net generation,Central & South America,4.24629E-06,4.3353E-06,4.76807E-06,4.56699E-06,4.89739E-06,5.24408E-06,5.35578E-06,5.48727E-06,5.72413E-06,5.50291E-06,5.45418E-06,5.21308E-06,4.77708E-06,5.05607E-06,5.02372E-06,5.48345E-06,5.63101E-06,5.71746E-06,5.94173E-06,5.79597E-06,6.17058E-06,6.3365E-06,6.31767E-06,6.48594E-06,6.84775E-06,7.2786E-06,7.046E-06,7.09238E-06,6.88669E-06,6.90888E-06,6.64092E-06,6.22764E-06,6.07847E-06,6.02426E-06,5.87279E-06,5.96764E-06,6.05132E-06,5.75888E-06,5.59218E-06,5.68673E-06,6.07142E-06,6.02516E-06
Samoa,net generation,Asia & Oceania,6.0428E-06,5.94097E-06,6.6753E-06,5.78486E-06,5.6176E-06,5.52009E-06,5.75746E-06,5.61488E-06,5.35876E-06,5.50291E-06,5.34287E-06,4.90643E-06,5.03765E-06,4.88753E-06,5.10607E-06,5.24504E-06,5.70815E-06,5.79269E-06,6.45521E-06,6.79774E-06,6.03346E-06,7.078E-06,7.88081E-06,6.92673E-06,6.12693E-06,6.07331E-06,6.10471E-06,6.0021E-06,6.01179E-06,6.13425E-06,5.67408E-06,5.90682E-06,4.97329E-06,4.77478E-06,5.31177E-06,5.59887E-06,5.91876E-06,5.99301E-06,6.0605E-06,6.15598E-06,6.62172E-06,6.53081E-06
Sao Tome and Principe,net generation,Africa,1.46987E-06,1.4451E-06,1.74829E-06,1.67456E-06,2.16061E-06,2.07003E-06,1.87452E-06,1.91416E-06,1.82685E-06,1.71966E-06,1.66965E-06,1.53326E-06,1.30284E-06,1.26402E-06,1.48241E-06,1.50994E-06,1.54274E-06,1.57982E-06,1.6138E-06,1.86043E-06,1.91974E-06,1.61783E-06,1.95392E-06,1.95208E-06,2.10238E-06,2.2558E-06,2.21989E-06,2.27995E-06,2.34836E-06,2.56466E-06,2.63683E-06,2.64203E-06,2.80899E-06,2.98982E-06,3.15551E-06,3.35339E-06,3.4255E-06,3.44729E-06,3.41395E-06,3.4778E-06,3.67917E-06,3.68884E-06
Saudi Arabia,net generation,Middle East,0.003340199,0.004327273,0.005230893,0.005357085,0.005771575,0.006115013,0.006379534,0.006463363,0.006969923,0.007058404,0.00722389,0.007074665,0.006428129,0.00692538,0.00749596,0.007775853,0.007799641,0.008090651,0.008408208,0.00807142,0.008132829,0.008470211,0.008677553,0.009056387,0.009027132,0.009575989,0.009464958,0.009496419,0.010016943,0.010680345,0.011019182,0.011090497,0.012497368,0.012674769,0.013861309,0.014506033,0.014433435,0.014418761,0.014273227,0.01401661,0.013327385,0.013451916
Senegal,net generation,Africa,9.71748E-05,0.000101157,0.000101083,9.30145E-05,9.37706E-05,9.77055E-05,9.51989E-05,7.97568E-05,7.3074E-05,9.19445E-05,0.000100401,9.4551E-05,8.72035E-05,8.36779E-05,8.44149E-05,8.51127E-05,8.73963E-05,9.14793E-05,9.38206E-05,9.42381E-05,9.87293E-05,0.000113855,0.000116844,0.000119895,0.000119836,0.000131588,0.000126589,0.000130831,0.000135004,0.000139112,0.000137632,0.000135184,0.000145629,0.000147324,0.000159421,0.00016688,0.000174247,0.000181363,0.000182894,0.000200234,0.000202486,0.000206029
Serbia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001920374,0.001832933,0.001814287,0.001867665,0.001728742,0.001693332,0.001575994,0.001652603,0.001389662,0.001484999,0.001486717,0.001353028,0.001322928,0.001299088,0.001326295,0.001277935
Seychelles,net generation,Africa,7.67599E-06,8.1889E-06,8.42359E-06,8.52506E-06,8.06629E-06,8.55613E-06,8.30145E-06,8.93276E-06,9.49962E-06,9.17152E-06,1.05744E-05,1.02217E-05,8.94617E-06,9.26946E-06,9.71801E-06,9.61591E-06,9.64214E-06,1.04569E-05,1.09298E-05,1.15919E-05,1.2204E-05,1.21337E-05,1.33518E-05,1.32238E-05,1.27344E-05,1.25515E-05,1.31529E-05,1.35206E-05,1.3203E-05,1.35561E-05,1.3819E-05,1.77865E-05,1.79591E-05,1.82513E-05,1.83743E-05,1.87262E-05,1.94798E-05,1.95928E-05,1.91723E-05,2.07312E-05,2.30654E-05,2.35968E-05
Sierra Leone,net generation,Africa,3.0704E-05,3.40401E-05,3.56016E-05,3.47092E-05,3.50019E-05,2.27704E-05,1.98164E-05,1.87588E-05,1.96082E-05,2.39606E-05,2.34864E-05,2.20789E-05,1.87609E-05,1.84546E-05,1.83654E-05,7.15233E-06,1.04135E-05,6.77067E-06,7.55553E-06,4.86575E-06,6.10202E-06,8.83065E-06,9.63934E-06,8.50099E-06,6.72761E-06,4.5116E-06,2.1644E-06,3.02226E-06,3.02677E-06,3.1404E-06,7.95933E-06,8.1148E-06,7.96648E-06,7.13986E-06,7.96958E-06,8.42741E-06,8.75524E-06,8.8764E-06,9.99352E-06,8.03523E-06,8.00093E-06,7.62704E-06
Singapore,net generation,Asia & Oceania,0.00106141,0.001118989,0.001169767,0.001234306,0.00127289,0.001281074,0.001331178,0.001417119,0.001490345,0.001512957,0.001663079,0.001675955,0.001485586,0.00154328,0.001654367,0.001700585,0.001738747,0.001888792,0.001944926,0.001964833,0.001988642,0.002160476,0.002183831,0.002153647,0.002135956,0.002130748,0.002110508,0.002101796,0.002101153,0.002118148,0.002102293,0.002060299,0.002050217,0.002037234,0.002057927,0.002057612,0.002051067,0.002016103,0.001982657,0.002002091,0.001967952,0.00196198
Slovakia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001932218,0.001919595,0.001960612,0.001877286,0.001753077,0.001759632,0.001870881,0.002009387,0.002032616,0.001996204,0.001851187,0.001737803,0.001695246,0.001618654,0.00138393,0.001404097,0.001273321,0.001217265,0.001208736,0.001190647,0.001190795,0.001085298,0.00105339,0.001036315,0.001029754,0.000964557,0.00101531,0.001023816,0.000997699
Slovenia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,0.001005185,0.000922311,0.000967518,0.0009542,0.000923563,0.000929011,0.000942975,0.000893509,0.000894835,0.000934939,0.000911415,0.000831417,0.000878643,0.000837126,0.000802961,0.000762742,0.000819791,0.000823284,0.000742002,0.000700404,0.000667324,0.000658811,0.000708392,0.000595297,0.000635351,0.000611019,0.000597265,0.000580154,0.000618946,0.000544878
Solomon Islands,net generation,Asia & Oceania,3.26638E-06,3.8536E-06,3.81446E-06,3.6536E-06,3.74506E-06,3.72606E-06,3.74904E-06,3.5731E-06,3.41012E-06,3.21003E-06,3.33929E-06,3.06652E-06,2.60568E-06,2.52803E-06,2.47068E-06,2.62252E-06,2.93121E-06,3.15965E-06,3.44767E-06,3.72087E-06,3.9766E-06,3.97716E-06,3.90784E-06,3.71525E-06,3.54401E-06,4.04887E-06,3.99581E-06,4.34781E-06,4.27923E-06,4.29188E-06,4.10174E-06,4.0574E-06,3.77602E-06,3.93032E-06,4.00907E-06,4.06358E-06,4.26608E-06,4.26742E-06,4.19464E-06,4.20784E-06,4.21092E-06,4.23268E-06
Somalia,net generation,Africa,1.8455E-05,1.20425E-05,1.27149E-05,1.52233E-05,1.90134E-05,2.87044E-05,3.18669E-05,3.06266E-05,2.94732E-05,2.78585E-05,2.73822E-05,2.54521E-05,2.16272E-05,2.12355E-05,2.10008E-05,2.03444E-05,1.99785E-05,1.94845E-05,1.90722E-05,1.86759E-05,1.61121E-05,1.65153E-05,1.68037E-05,1.65612E-05,1.57979E-05,1.57906E-05,1.56502E-05,1.54825E-05,1.57079E-05,1.59637E-05,1.49909E-05,1.46255E-05,1.49199E-05,1.49045E-05,1.46424E-05,1.4411E-05,1.42868E-05,1.40812E-05,1.36244E-05,1.33928E-05,1.47089E-05,1.49643E-05
South Africa,net generation,Africa,0.015200583,0.017169718,0.017787293,0.01733479,0.018350092,0.018386854,0.018514118,0.018122019,0.018041004,0.01758525,0.017365096,0.016238345,0.013643261,0.013758234,0.01405858,0.01399083,0.014362003,0.014674528,0.014013753,0.013487429,0.013426425,0.013231769,0.013237032,0.013677504,0.013667123,0.013183594,0.013066684,0.013020219,0.012508188,0.012071739,0.011816162,0.0114859,0.011045596,0.010599966,0.010323237,0.009923282,0.009794938,0.009584979,0.009246716,0.009013298,0.008515894,0.008126354
South Korea,net generation,Asia & Oceania,0.00562993,0.00597838,0.006304981,0.006836943,0.007147022,0.007378699,0.007877411,0.008492886,0.009366508,0.00983302,0.010922266,0.011265064,0.010554312,0.011313576,0.014063747,0.015010985,0.01623386,0.017244241,0.016505686,0.015891467,0.018648417,0.019639402,0.020210311,0.020397574,0.020766721,0.021049613,0.021037498,0.021334307,0.021865727,0.022296938,0.023283146,0.023558315,0.023492843,0.023022061,0.022921174,0.02250702,0.022353583,0.021890997,0.022017348,0.021403489,0.021291386,0.021547035
South Sudan,net generation,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.92678E-05,1.98042E-05,2.01093E-05,2.33637E-05,2.04636E-05,2.06699E-05,2.17865E-05,2.18053E-05,2.0724E-05,2.08873E-05
Spain,net generation,Europe,0.017733007,0.017593775,0.017989618,0.017473018,0.0169117,0.017219632,0.017069665,0.016332532,0.015816509,0.016058764,0.015992424,0.015038007,0.012869634,0.012423179,0.012590337,0.012466748,0.012742047,0.013522686,0.013463006,0.013915042,0.014311788,0.014906511,0.014720887,0.015376368,0.015579505,0.015555408,0.015537393,0.015189455,0.015428003,0.014564516,0.014025706,0.0132543,0.013003482,0.01207154,0.011581259,0.011441959,0.01088222,0.010639207,0.010276973,0.010131382,0.009717796,0.009516987
Sri Lanka,net generation,Asia & Oceania,0.000268006,0.000294961,0.000325659,0.000311621,0.000321067,0.000336035,0.000351339,0.000338424,0.000336141,0.000324099,0.000347175,0.000340384,0.000275421,0.000331172,0.000356354,0.000376371,0.000340946,0.000376825,0.000406238,0.000430834,0.000442431,0.000440252,0.000442758,0.000467177,0.000473876,0.000516983,0.000467509,0.000504023,0.000501661,0.000502778,0.000509845,0.000528228,0.000523105,0.000520521,0.000524622,0.000547096,0.000571917,0.000595543,0.000586952,0.000614099,0.000602761,0.000599927
Sudan,net generation,Africa,0.000113507,0.000152699,0.000161161,0.000154364,0.000156284,0.000174435,0.000169778,0.000162576,0.000156013,0.000147891,0.000163848,0.000164979,0.000138101,0.000138115,0.000148488,0.000143047,0.000153734,0.000155951,0.00014913,0.000167296,0.000176479,0.000191645,0.000201384,0.000210384,0.000207475,0.000219969,0.000247407,0.000261972,0.000281668,0.000335761,0.000365992,0.000396102,0.000429636,0.000456588,0.000493846,0.000551004,0.000589158,0.000617564,0.000624107,0.000630966,0.00063723,0.000608851
Suriname,net generation,Central & South America,0.000248898,0.00021259,0.000207252,0.000163955,0.000159597,0.000161739,0.000156255,8.56269E-05,0.000108028,0.000153967,0.000167076,0.00017193,0.000149914,0.000147469,0.00014577,0.000126676,0.000108455,0.000106375,0.000104237,0.000103039,9.57812E-05,9.54519E-05,9.3202E-05,9.09291E-05,8.7519E-05,8.78027E-05,8.67423E-05,8.28736E-05,8.16185E-05,8.19645E-05,8.21012E-05,8.89981E-05,8.72739E-05,8.55539E-05,8.43322E-05,8.35145E-05,7.97173E-05,7.60841E-05,7.42086E-05,7.57777E-05,7.47476E-05,7.41245E-05
Sweden,net generation,Europe,0.015381377,0.016133742,0.015441561,0.016309195,0.01748311,0.01850181,0.018159164,0.018305778,0.017347167,0.01618407,0.015753776,0.014524877,0.012284224,0.011862714,0.011349809,0.011414004,0.010461226,0.010886939,0.011304765,0.010756884,0.009687345,0.01057209,0.009260486,0.008243666,0.008916384,0.008941084,0.007793568,0.007702068,0.007638068,0.006988975,0.007116481,0.006946697,0.00750829,0.006672384,0.006583466,0.006847921,0.006383865,0.006528409,0.006282429,0.006408085,0.006159941,0.006063299
Switzerland,net generation,Europe,0.007511691,0.007969889,0.007991289,0.00760633,0.006778565,0.007243871,0.007168574,0.007128088,0.006986487,0.005978687,0.005877265,0.005567164,0.004902068,0.004959497,0.005233394,0.004762815,0.004155993,0.004497198,0.004392626,0.004579028,0.004194554,0.004452563,0.003936431,0.003793066,0.003539395,0.003074631,0.003171552,0.003257787,0.003232845,0.003222621,0.002994876,0.002758687,0.002922561,0.002859919,0.002860132,0.002643111,0.002366337,0.002246932,0.002397738,0.002525624,0.002556866,0.002183155
Syria,net generation,Middle East,0.000609016,0.000708902,0.000907046,0.001130331,0.001202886,0.001232773,0.001173049,0.001074228,0.000926579,0.000920477,0.000924539,0.000841351,0.000649596,0.000686193,0.000856914,0.001152955,0.001262657,0.001293574,0.001468854,0.001544375,0.001638564,0.001706338,0.001725116,0.001758886,0.001825705,0.001913844,0.001957779,0.001936906,0.002021558,0.002137329,0.002138313,0.001865714,0.001527379,0.001062664,0.000880913,0.000729012,0.000718086,0.000704769,0.000672856,0.000642681,0.000611782,0.00061529
Taiwan,net generation,Asia & Oceania,0.006861518,0.006636061,0.006902812,0.007351801,0.007513311,0.007494607,0.008114823,0.008549982,0.00904791,0.009378962,0.009794598,0.00991577,0.008971938,0.00943326,0.009874637,0.010175973,0.010522522,0.010906775,0.011568725,0.011757154,0.012354419,0.012375378,0.01264693,0.012849848,0.012873001,0.012893557,0.012811184,0.012654653,0.012230526,0.011829839,0.011887935,0.011731817,0.011380659,0.011100824,0.011232471,0.010937914,0.010874544,0.010791163,0.010649548,0.010452882,0.010679073,0.010528047
Tajikistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.001442592,0.001477467,0.001383416,0.00116122,0.001144869,0.001041931,0.001046405,0.001117763,0.000958703,0.00095917,0.000986208,0.001028683,0.000980249,0.00097867,0.000930579,0.000918502,0.000886583,0.000835242,0.000794415,0.000758343,0.000773649,0.000755994,0.000700803,0.000730105,0.000711418,0.000725315,0.000764299,0.000796396,0.000763448,0.000723621
Tanzania,net generation,Africa,0.000197289,0.000200548,0.000200577,0.000198512,0.000192439,0.000186303,0.000175937,0.000179804,0.000174769,0.000182857,0.000188336,0.000191453,0.000155472,0.000155643,0.000138029,0.000143682,0.000151112,0.000124881,0.000176565,0.000167868,0.000167223,0.000183219,0.000183668,0.000165423,0.000170473,0.000198395,0.000183807,0.000215164,0.000222102,0.000243747,0.000251775,0.000236426,0.00025222,0.000257737,0.000266845,0.000281895,0.000291423,0.000284329,0.000283327,0.000293653,0.000309707,0.000299692
Thailand,net generation,Asia & Oceania,0.002217218,0.002336085,0.002506099,0.002856655,0.00301204,0.003161905,0.003300631,0.00362351,0.003911166,0.004246186,0.004859115,0.004845612,0.004680238,0.00503795,0.005528723,0.00601034,0.006417653,0.00626904,0.006032719,0.006066967,0.006138342,0.006453563,0.006616184,0.006862065,0.007033632,0.007113926,0.007172416,0.007015958,0.007117019,0.007180093,0.007338865,0.006942575,0.007236573,0.007166794,0.007141523,0.007168162,0.007426237,0.007372938,0.007145824,0.007373861,0.006934508,0.006856549
The Bahamas,net generation,Central & South America,0.000130492,0.000114645,0.000121109,0.000124679,0.000117249,0.00011675,0.000113944,0.000108852,0.00010413,9.97403E-05,9.93996E-05,0.000109066,9.51074E-05,9.64024E-05,9.89095E-05,9.36955E-05,9.35673E-05,9.64445E-05,0.000102183,0.000104757,0.0001073,0.000109608,0.000111764,0.000113976,0.000107804,0.000109574,0.000106976,0.000108442,0.000106981,0.000101801,9.22648E-05,9.11311E-05,8.2285E-05,7.91632E-05,7.92821E-05,8.08253E-05,7.72826E-05,7.58431E-05,8.41741E-05,8.13741E-05,7.72728E-05,7.79609E-05
Timor-Leste,net generation,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.09307E-06,4.02455E-06,3.99103E-06,3.99581E-06,4.86743E-06,5.76725E-06,6.89323E-06,6.6707E-06,6.60979E-06,5.84823E-06,1.32087E-05,1.53393E-05,1.51031E-05,1.73197E-05,1.74027E-05,1.77547E-05,2.00098E-05,1.95214E-05,1.96926E-05
Togo,net generation,Africa,8.16595E-06,8.51003E-06,1.2397E-05,8.06836E-06,1.0659E-05,1.50422E-05,1.40589E-05,1.39096E-05,1.41276E-05,1.44451E-05,1.66965E-05,2.85186E-05,1.84135E-05,2.65444E-05,1.99302E-05,2.73378E-05,2.18298E-05,1.42936E-05,2.08327E-05,2.01786E-05,1.16555E-05,8.02173E-06,9.57421E-06,1.08309E-05,1.07522E-05,1.04692E-05,1.15989E-05,9.51005E-06,6.16835E-06,7.22292E-06,8.27087E-06,5.73603E-06,4.82041E-06,4.1496E-06,8.87574E-06,1.60507E-05,1.80649E-05,3.12405E-05,2.23602E-05,2.71013E-05,2.2754E-05,2.29323E-05
Tonga,net generation,Asia & Oceania,1.46987E-06,1.9268E-06,1.90723E-06,1.8268E-06,1.72849E-06,1.65603E-06,1.60673E-06,2.04177E-06,2.4358E-06,2.40752E-06,2.56012E-06,2.45322E-06,2.1714E-06,2.10669E-06,2.22361E-06,2.22517E-06,2.46839E-06,2.55781E-06,2.56741E-06,2.36132E-06,2.05686E-06,2.49415E-06,2.47497E-06,2.64475E-06,2.64299E-06,2.60285E-06,2.55288E-06,2.54506E-06,2.60929E-06,2.66934E-06,2.39268E-06,2.2646E-06,2.30245E-06,2.27583E-06,2.32014E-06,2.32175E-06,2.38066E-06,2.45066E-06,2.61697E-06,2.64406E-06,2.85667E-06,2.85893E-06
Trinidad and Tobago,net generation,Central & South America,0.000318472,0.000349072,0.000402107,0.000418032,0.000407636,0.00039372,0.000419893,0.000423923,0.000403003,0.000373166,0.000374446,0.000357556,0.000324755,0.000302521,0.000315176,0.000321934,0.000329375,0.000352827,0.000356504,0.000352982,0.000351929,0.000357742,0.000345648,0.000381096,0.000363171,0.000383949,0.000374329,0.00038282,0.000379442,0.000386165,0.000389661,0.000389035,0.0003953,0.000398714,0.000388211,0.000386805,0.000369919,0.000355473,0.000340327,0.000334164,0.000317305,0.00032015
Tunisia,net generation,Africa,0.000428059,0.000454404,0.000472834,0.000533273,0.000549228,0.000546765,0.000529151,0.000546302,0.000563035,0.000549489,0.000579367,0.000552382,0.000504807,0.000500298,0.000519996,0.00054612,0.000575211,0.000602138,0.000628136,0.000672976,0.000683152,0.000722226,0.00072523,0.000735241,0.000738415,0.000750545,0.00073706,0.000685105,0.000704787,0.000750893,0.000730236,0.000723655,0.000773613,0.000762033,0.000783113,0.000788939,0.000772404,0.000777527,0.000766113,0.000794507,0.000757263,0.000767638
Turkey,net generation,Europe,0.003808924,0.003821969,0.004202261,0.00416449,0.004425081,0.004742996,0.004873489,0.005099968,0.00563888,0.005259754,0.006150196,0.005905299,0.005614114,0.005990176,0.006189794,0.006585547,0.007035598,0.007456152,0.007810786,0.007952281,0.008158208,0.007858942,0.00803319,0.008433541,0.008648311,0.008920985,0.009321117,0.009644726,0.00982395,0.0097093,0.010547535,0.010411212,0.010358817,0.011415654,0.009615415,0.010960056,0.012008496,0.011382046,0.010030932,0.011505707,0.012721822,0.011633756
Turkmenistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.00107632,0.001001017,0.000812524,0.000732081,0.000732417,0.000671651,0.000649336,0.000595983,0.000634542,0.000672343,0.000655084,0.000639274,0.000673061,0.000697042,0.000712086,0.00074164,0.00073779,0.000786356,0.000764848,0.00076382,0.000768466,0.000791668,0.000840548,0.000910787,0.000884989,0.000859191,0.000831322,0.000819552,0.000778184,0.000785188
Turks and Caicos Islands,net generation,Central & South America,8.16595E-07,8.02833E-07,7.94679E-07,7.61166E-07,7.20205E-07,6.90011E-07,6.69472E-07,6.38054E-07,6.0895E-07,1.14644E-06,2.11488E-06,2.351E-06,2.25826E-06,2.52803E-06,2.8001E-06,2.9404E-06,2.77694E-06,3.61102E-06,3.66773E-06,4.29331E-06,4.8679E-06,5.05572E-06,6.25254E-06,6.48594E-06,6.60747E-06,7.17229E-06,8.2691E-06,9.06678E-06,9.70654E-06,1.02586E-05,9.57073E-06,9.19992E-06,9.07166E-06,8.74633E-06,9.35169E-06,9.65862E-06,9.81698E-06,9.17238E-06,9.51903E-06,9.48244E-06,9.90396E-06,9.99892E-06
U.S. Pacific Islands,net generation,Asia & Oceania,2.13948E-05,2.18371E-05,2.16153E-05,2.11604E-05,2.01657E-05,2.13903E-05,2.12892E-05,2.01625E-05,2.04607E-05,2.15531E-05,2.12602E-05,1.97279E-05,1.34627E-05,1.34828E-05,1.35064E-05,1.32715E-05,1.30362E-05,1.26386E-05,1.25437E-05,2.31839E-05,2.33797E-05,2.34585E-05,2.31214E-05,2.22915E-05,2.16245E-05,2.1112E-05,2.1422E-05,2.08907E-05,2.05612E-05,2.0779E-05,2.58312E-05,2.50521E-05,2.43139E-05,2.38293E-05,2.3754E-05,2.36457E-05,2.15138E-05,2.06432E-05,2.0366E-05,2.01163E-05,1.91008E-05,1.92729E-05
U.S. Virgin Islands,net generation,Central & South America,0.000122326,0.000127008,0.000127308,0.000125288,0.000119122,0.00011675,0.000115819,0.000115488,0.000111073,0.000102377,0.000102516,9.60843E-05,8.32949E-05,8.24139E-05,8.18619E-05,8.00266E-05,7.79856E-05,7.63581E-05,7.47484E-05,7.29862E-05,7.02761E-05,6.52524E-05,6.36978E-05,6.15849E-05,5.92871E-05,4.94366E-05,4.79366E-05,4.61736E-05,4.40222E-05,4.56405E-05,4.0285E-05,3.74927E-05,3.5863E-05,3.24528E-05,3.06864E-05,2.97624E-05,2.87128E-05,2.12207E-05,2.39369E-05,2.39462E-05,2.51003E-05,2.54066E-05
Uganda,net generation,Africa,0.000103544,8.34947E-05,8.94808E-05,7.87045E-05,8.87292E-05,8.72174E-05,8.6228E-05,7.83531E-05,7.12472E-05,7.81872E-05,8.52632E-05,7.92491E-05,8.53187E-05,8.15038E-05,8.28913E-05,8.30385E-05,8.62084E-05,9.41123E-05,9.2867E-05,9.04457E-05,0.000108808,0.000106709,0.000111504,0.000113347,0.000116352,0.000112964,8.71617E-05,0.000104135,0.000120758,0.000125564,0.000131334,0.000123332,9.01363E-05,0.000115658,0.000123001,0.000123299,0.000157601,0.000158719,0.000169338,0.000167068,0.000172154,0.000161464
Ukraine,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.020691889,0.018297908,0.015788879,0.014566354,0.013373028,0.012664315,0.01196371,0.011583275,0.010962041,0.010990316,0.010658307,0.010703501,0.010363824,0.010139129,0.010118439,0.009812582,0.009475881,0.008571461,0.008704868,0.008672929,0.008611879,0.008136626,0.007510844,0.006552152,0.006415939,0.005907723,0.005894272,0.00556424,0.005610508,0.005504635
United Arab Emirates,net generation,Middle East,0.000963092,0.000933695,0.001326954,0.001451239,0.001471378,0.001580677,0.001612892,0.001638396,0.001698971,0.001682401,0.001787189,0.001654796,0.001425481,0.001392357,0.001460831,0.001866202,0.001926731,0.002012845,0.002302457,0.002497203,0.002574299,0.002735614,0.00286868,0.002927048,0.002959668,0.003300178,0.003483123,0.003925492,0.004021692,0.00433951,0.004313275,0.004398164,0.004597994,0.004614454,0.004801892,0.005148527,0.00509021,0.005131715,0.005019894,0.005015384,0.004895685,0.00497591
United Kingdom,net generation,Europe,0.043266126,0.041553377,0.040348062,0.039141429,0.037696515,0.037890146,0.037365917,0.036177424,0.0351139,0.033772072,0.033133565,0.030809629,0.026025632,0.025283877,0.024900746,0.024447693,0.025336222,0.024565726,0.024950351,0.024616686,0.024174057,0.024285074,0.023605209,0.023464534,0.022149539,0.021438814,0.02044778,0.019493489,0.018824179,0.018267653,0.017754591,0.016515049,0.015872707,0.015143139,0.014082784,0.01410732,0.013620324,0.013162806,0.01256281,0.012129528,0.011740224,0.010588442
United States of America,net generation,North America,0.373935095,0.368977991,0.356710998,0.352183145,0.348502003,0.341279607,0.333460178,0.328634682,0.329735757,0.340169172,0.338143632,0.314199497,0.267857564,0.269424228,0.267457303,0.266507542,0.265680037,0.262720886,0.265572133,0.264389991,0.260688055,0.251894914,0.251314425,0.244537572,0.238517629,0.234590821,0.225609438,0.220438947,0.215035766,0.20684472,0.201551694,0.193631154,0.18669477,0.181805265,0.179898786,0.175960621,0.171124045,0.164635753,0.165224304,0.161144492,0.156733593,0.152789157
Uruguay,net generation,Central & South America,0.000532746,0.000563589,0.00055548,0.001104908,0.001031477,0.000900464,0.000983321,0.000954784,0.000833897,0.000641663,0.00082436,0.000706628,0.000763465,0.000665294,0.000625247,0.000494782,0.000506174,0.00053225,0.000730833,0.000504321,0.000513804,0.000617606,0.000619588,0.000537137,0.000347613,0.000437394,0.000303404,0.00049161,0.000444535,0.000460314,0.000538956,0.000489458,0.000488707,0.000511694,0.00056347,0.000584762,0.000574791,0.000578024,0.000569311,0.000620779,0.000523962,0.000580532
Uzbekistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.004183856,0.003924183,0.003729821,0.003568774,0.003318438,0.003278434,0.003186014,0.003067283,0.003038875,0.003029991,0.003039062,0.00294808,0.002847461,0.002717025,0.002436721,0.002365157,0.002097897,0.002334406,0.002405673,0.002355224,0.002309372,0.002303821,0.002310653,0.002345307,0.002339542,0.00235494,0.002331877,0.002325573,0.002164226,0.002172054
Vanuatu,net generation,Asia & Oceania,3.10306E-06,3.21133E-06,3.33765E-06,3.50136E-06,3.45698E-06,3.45005E-06,3.34736E-06,3.06266E-06,2.92296E-06,2.75146E-06,2.67143E-06,2.55543E-06,2.34511E-06,2.27523E-06,2.22361E-06,2.22517E-06,2.31411E-06,2.48258E-06,2.56741E-06,2.50443E-06,2.67392E-06,2.92943E-06,2.73549E-06,2.58178E-06,2.40272E-06,2.37148E-06,2.33089E-06,2.38599E-06,2.71366E-06,2.72168E-06,2.83216E-06,2.78828E-06,2.86425E-06,2.82484E-06,2.75623E-06,2.59912E-06,2.85047E-06,2.79167E-06,2.72921E-06,2.69082E-06,2.5779E-06,2.6287E-06
