Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Eritrea,net generation,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.151,0.162,0.181,0.1784,0.184962,0.201,0.19746,0.21908,0.24352,0.26044,0.26608,0.27078,0.25298,0.27084,0.2719,0.27942,0.29446,0.3058,0.31614,0.32372,0.3303,0.33788,0.34446,0.4122,0.4303,0.44446,0.424655551,0.452873507
Eritrea,net consumption,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.131,0.138,0.157,0.1494,0.152962,0.163,0.15946,0.18008,0.20052,0.21644,0.21808,0.22478,0.21598,0.22784,0.2269,0.24442,0.25546,0.2628,0.27914,0.29772,0.3033,0.30788,0.30946,0.369899,0.385689,0.398406,0.377066551,0.404890124
Eritrea,net imports ,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,distribution losses ,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.024,0.024,0.029,0.032,0.038,0.038,0.039,0.043,0.044,0.048,0.046,0.037,0.043,0.045,0.035,0.039,0.043,0.037,0.026,0.027,0.03,0.035,0.042301,0.044611,0.046054,0.047589,0.047983383
Eswatini,net generation,Africa,0.273,0.294,0.256,0.234,0.307,0.365,0.367,0.381,0.382,0.419,0.349,0.404,0.404,0.404,0.404,0.41,0.41,0.41,0.408,0.41,0.618,0.629,0.649,0.565,0.536,0.596,0.612,0.634,0.6,0.628,0.6369,0.71521,0.739,0.806,0.653,0.551,0.554,0.671953,0.753253,0.714285,0.740284071,0.744794979
Eswatini,net consumption,Africa,0.25389,0.27342,0.23808,0.21762,0.28551,0.33945,0.44131,0.55433,0.60526,0.68967,0.73457,0.73272,0.94272,0.90572,0.95272,0.9993,0.9523,0.9893,0.99444,0.9813,1.114,1.141,1.295,1.209,1.093,1.291,1.382,1.451,1.348,1.369,1.2819,1.35321,1.392,1.495,1.45,1.456,1.42,1.569553,1.511453,1.565285,1.508984071,1.495128269
Eswatini,net imports ,Africa,0,0,0,0,0,0,0.1,0.2,0.25,0.3,0.41,0.357,0.567,0.53,0.577,0.618,0.571,0.608,0.615,0.6,0.62,0.639,0.799,0.8,0.697,0.864,0.936,0.983,0.919,0.909,0.806,0.813,0.822,0.86,0.978,1.077,1.064,1.02,0.942,1.044,0.914,0.919833279
Eswatini,distribution losses ,Africa,0.01911,0.02058,0.01792,0.01638,0.02149,0.02555,0.02569,0.02667,0.02674,0.02933,0.02443,0.02828,0.02828,0.02828,0.02828,0.0287,0.0287,0.0287,0.02856,0.0287,0.124,0.127,0.153,0.156,0.14,0.169,0.166,0.166,0.171,0.168,0.161,0.175,0.169,0.171,0.181,0.172,0.198,0.1224,0.1838,0.193,0.1453,0.169499989
Ethiopia,net generation,Africa,0.651,0.68,0.746,0.787,0.837,0.892,0.949,1.1,1.172,1.218,1.199,1.211,1.221,1.435,1.433,1.453,1.536,1.595,1.634,1.627,1.70062,2.03496,2.06774,2.32004,2.56192,2.86928,3.2904,3.54728,3.76508,3.97976,4.98954,6.31658,7.56528,8.66062,9.47192,10.38586,12.46986,13.13605,13.78592,14.2241,14.23484732,14.67815115
Ethiopia,net consumption,Africa,0.597,0.641,0.676,0.707,0.769,0.813,0.869,1.089,1.159,1.205,1.079,1.09,1.097,1.297,1.288,1.3,1.376,1.434,1.469,1.463,1.53362,1.83396,1.86374,2.09004,2.30792,2.58428,2.9634,3.19228,3.28108,3.26276,3.85454,4.43258,5.26228,6.36362,6.56192,7.60086,8.56986,8.75905,9.61492,9.796454,9.215139318,9.520959162
Ethiopia,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332,-0.563,-0.642,-0.761,-0.7,-1.303,-1.432,-1,-1.145,-1.637,-1.753928571
Ethiopia,distribution losses ,Africa,0.054,0.039,0.07,0.08,0.068,0.079,0.08,0.011,0.013,0.013,0.12,0.121,0.124,0.138,0.145,0.153,0.16,0.161,0.165,0.164,0.167,0.201,0.204,0.23,0.254,0.285,0.327,0.355,0.484,0.717,1.135,1.552,1.74,1.655,2.149,2.085,2.597,2.945,3.171,3.282646,3.382708,3.403263413
Gabon,net generation,Africa,0.51,0.579,0.651,0.711,0.777,0.842,0.848,0.852,0.858,0.882,0.985,1.001,1.027,1.067,1.071,1.181,1.185,1.241,1.275,1.291,1.2767,1.34506,1.4286,1.46482,1.48414,1.513,1.609,1.68,1.778,1.801,1.86486,1.96148,2.07936,2.02282,1.91848,2.04618,2.24568,2.18761,2.16929,2.259598,2.195922097,2.286328839
Gabon,net consumption,Africa,0.506,0.574,0.644,0.705,0.769,0.833,0.838,0.84,0.845,0.877,0.88,0.901,0.922,0.961,0.815,0.879,0.916,0.963,1.007,1.046,1.0427,1.09906,1.1676,1.19682,1.21214,1.217,1.299,1.374,1.444,1.439,1.48786,1.55748,1.65536,1.75382,1.85748,1.90918,2.10568,2.212454,2.211269,2.365078,2.202302097,2.351990662
Gabon,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.388,0.337,0.348,0.456,0.511,0.511,0.511,0.5475
Gabon,distribution losses ,Africa,0.004,0.005,0.007,0.006,0.008,0.009,0.01,0.012,0.013,0.005,0.105,0.1,0.105,0.106,0.256,0.302,0.269,0.278,0.268,0.245,0.234,0.246,0.261,0.268,0.272,0.296,0.31,0.306,0.334,0.362,0.377,0.404,0.424,0.453,0.449,0.474,0.488,0.431156,0.469021,0.40552,0.50462,0.481838177
Gambia,net generation,Africa,0.037,0.045,0.044,0.045,0.047,0.048,0.053,0.058,0.061,0.057,0.066,0.066,0.067,0.069,0.069,0.07,0.071,0.075,0.082,0.091,0.1105,0.127,0.142,0.158,0.174,0.192,0.204,0.217,0.229,0.2301,0.2333,0.2446,0.2541,0.2481,0.2671,0.2821,0.2981,0.3061,0.3131,0.3048353,0.289586675,0.307921822
Gambia,net consumption,Africa,0.03441,0.04185,0.04092,0.04185,0.04371,0.04464,0.04929,0.05394,0.05673,0.05301,0.06138,0.06138,0.06231,0.06417,0.06417,0.0651,0.06603,0.06975,0.07626,0.08463,0.1105,0.127,0.142,0.158,0.174,0.192,0.204,0.217,0.229,0.2301,0.2333,0.2446,0.2541,0.2481,0.2671,0.2821,0.2981,0.3061,0.244,0.2350353,0.219586675,0.237916525
Gambia,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,distribution losses ,Africa,0.00259,0.00315,0.00308,0.00315,0.00329,0.00336,0.00371,0.00406,0.00427,0.00399,0.00462,0.00462,0.00469,0.00483,0.00483,0.0049,0.00497,0.00525,0.00574,0.00637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691,0.0698,0.07,0.070005297
Ghana,net generation,Africa,5.309,5.382,4.981,2.61,1.899,3.077,4.459,4.682,4.863,5.223,5.707,6.116,6.575,6.249,6.059,6.054,6.585,6.816,4.725,5.828,7.13422,7.73294,7.10748,5.7259,5.87838,6.67646,8.2144,6.75594,8.14932,8.78,9.92274,10.92166,11.72182,12.5269,12.63308,11.17828,11.39404,12.83426,14.37678,16.6991,20.1902,20.9306928
Ghana,net consumption,Africa,4.593,4.658,4.339,2.274,1.59,2.483,3.844,4.11,4.21,4.629,5.336,5.71,6.077,5.83,5.593,5.625,6.113,6.262,5.097,5.683,5.72622,6.72694,5.78948,4.4759,4.49038,5.22546,6.3974,5.39194,6.04232,6.138,7.06974,8.72466,9.74777,10.362731,10.42308,10.20138,11.07594,12.08096,12.58518,14.2124,17.1616,18.27374496
Ghana,net imports ,Africa,-0.44,-0.472,-0.521,-0.225,-0.25,-0.27,-0.275,-0.281,-0.282,-0.28,-0.191,-0.212,-0.282,-0.284,-0.31,-0.225,-0.283,-0.357,0.5,-0.022,0.208,0.148,0.434,0.341,0.213,0.176,-0.125,0.189,-0.263,-0.554,-0.93,-0.61,-0.539,-0.503,-0.471,-0.364,0.558,0.052,-0.6,-1.303,-1.743,-1.409683107
Ghana,distribution losses ,Africa,0.276,0.252,0.121,0.111,0.059,0.324,0.34,0.291,0.371,0.314,0.18,0.194,0.216,0.135,0.156,0.204,0.189,0.197,0.128,0.123,1.616,1.154,1.752,1.591,1.601,1.627,1.692,1.553,1.844,2.088,1.923,1.587,1.43505,1.661169,1.739,0.6129,0.8761,0.8053,1.1916,1.1837,1.2856,1.247264737
Guinea,net generation,Africa,0.363,0.368,0.376,0.388,0.457,0.466,0.474,0.477,0.488,0.491,0.495,0.5,0.502,0.507,0.509,0.522,0.527,0.62,0.643,0.725,0.743,0.933,0.984,0.865,0.942,0.881,0.843,0.942,0.967,0.9629,0.9199,0.8499,0.7069,0.644,0.696,1.1396,1.61654,1.773953,1.494324,2.061,3.203097677,2.778671928
Guinea,net consumption,Africa,0.33759,0.34224,0.34968,0.36084,0.42501,0.43338,0.44082,0.44361,0.45384,0.45663,0.46035,0.465,0.46686,0.47151,0.47337,0.48546,0.49011,0.5766,0.59799,0.67425,0.743,0.933,0.984,0.865,0.942,0.881,0.843,0.942,0.967,0.9629,0.9199,0.8499,0.7069,0.644,0.696,1.1396,1.61654,1.510953,1.207224,1.7581,2.903097677,2.481586351
Guinea,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,distribution losses ,Africa,0.02541,0.02576,0.02632,0.02716,0.03199,0.03262,0.03318,0.03339,0.03416,0.03437,0.03465,0.035,0.03514,0.03549,0.03563,0.03654,0.03689,0.0434,0.04501,0.05075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.2871,0.3029,0.3,0.297085577
Guinea-Bissau,net generation,Africa,0.013,0.013,0.013,0.013,0.014,0.014,0.017,0.019,0.021,0.029,0.038,0.039,0.041,0.044,0.046,0.047,0.048,0.05,0.05,0.051,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.031,0.032,0.033,0.0333,0.059076,0.07952,0.07991,0.08168,0.082458,0.082458,0.082458
Guinea-Bissau,net consumption,Africa,0.01209,0.01209,0.01209,0.01209,0.01302,0.01302,0.01581,0.01767,0.01953,0.02697,0.03534,0.03627,0.03813,0.04092,0.04278,0.04371,0.04464,0.0465,0.0465,0.04743,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.031,0.032,0.033,0.0333,0.059076,0.07952,0.07991,0.07568,0.076458,0.076458,0.076457786
Guinea-Bissau,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,distribution losses ,Africa,0.00091,0.00091,0.00091,0.00091,0.00098,0.00098,0.00119,0.00133,0.00147,0.00203,0.00266,0.00273,0.00287,0.00308,0.00322,0.00329,0.00336,0.0035,0.0035,0.00357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.006,0.006000214
Kenya,net generation,Africa,1.585,1.8557,1.9084,2.31715,2.34485,2.58755,2.4422,2.5759,2.9856,3.05325,3.25563,3.395,3.392,3.578492,3.616,4.035,4.218,4.414,4.535,4.314,4.05356,4.59252,4.75162,5.09798,5.45342,5.8623,6.32428,6.5196,6.40744,6.56226,7.22478,7.57486,8.0844,8.67744,8.36198,9.869,9.689,10.713,11.2364,11.4773,11.75,11.83251388
Kenya,net consumption,Africa,1.662,1.7937,1.8364,2.20215,2.28185,2.49255,2.3422,2.3849,2.6206,2.71025,2.87963,2.998,2.994,3.285492,3.311,3.455,3.604,3.61,3.736,3.455,3.38456,3.81952,3.92062,4.34598,4.64042,4.8419,5.19228,5.3746,5.32944,5.51726,6.15778,6.39186,6.6864,7.20644,6.79598,8.239,7.771,8.9935,8.8869,8.9228,9.0795,9.061198138
Kenya,net imports ,Africa,0.315,0.194,0.212,0.179,0.215,0.215,0.235,0.176,0.11,0.112,0.11,0.11,0.112,0.273,0.264,0.17,0.15,0.144,0.146,0.1,0.198,0.172,0.222,0.189,0.147,0.0036,-0.036,-0.035,-0.016,0.012,0.001,-0.003,0.006,0.005,0.127,0.012,0.047,0.218,0.095,0.196,0.1202,0.140434255
Kenya,distribution losses ,Africa,0.238,0.256,0.284,0.294,0.278,0.31,0.335,0.367,0.475,0.455,0.486,0.507,0.51,0.566,0.569,0.75,0.764,0.948,0.945,0.959,0.867,0.945,1.053,0.941,0.96,1.024,1.096,1.11,1.062,1.057,1.068,1.18,1.404,1.476,1.693,1.642,1.965,1.9375,2.4445,2.7505,2.7907,2.91175
Lesotho,net generation,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0.288,0.285,0.314,0.325,0.297,0.459,0.525,0.554,0.584,0.648,0.694,0.49,0.486,0.515,0.521,0.53319,0.523028,0.539674,0.539674,0.501,0.501,0.50122
Lesotho,net consumption,Africa,0,0,0,0,0,0,0,0,0,0,0.192,0.206,0.241,0.281,0.31,0.324,0.335,0.318,0.209,0.23635,0.2874,0.3018,0.2947,0.3227,0.3159,0.4497,0.5538,0.5955,0.6302,0.7703,0.8895,0.7108,0.775,0.7978,0.78908,0.78979,0.893428,0.809874,0.821774,0.91187,0.9127,0.902244103
Lesotho,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0.192,0.206,0.241,0.281,0.31,0.324,0.335,0.318,0.209,0.055,-0.0006,0.0168,-0.0193,-0.0023,0.0189,-0.0093,0.0288,0.0415,0.0462,0.1223,0.1955,0.2208,0.289,0.2828,0.26808,0.2566,0.3704,0.3862,0.3971,0.54077,0.5417,0.5310181
Lesotho,distribution losses ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.115,0.1299,0.13,0.129993997
Liberia,net generation,Africa,0.852,0.801,0.806,0.794,0.696,0.73,0.784,0.79,0.8,0.785,0.301,0.273,0.282,0.28,0.28,0.28,0.28,0.294,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.28,0.28,0.282,0.282,0.291,0.376,0.376,0.322,0.318,0.897,0.920232
Liberia,net consumption,Africa,0.79236,0.74493,0.74958,0.73842,0.64728,0.6789,0.72912,0.7347,0.744,0.73005,0.27993,0.25389,0.26226,0.2604,0.2604,0.2604,0.2604,0.27342,0.279,0.186,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.226,0.226,0.226,0.2215,0.2475,0.2475,0.2495,0.2495,0.258,0.334,0.334,0.28,0.275,0.849,0.871109839
Liberia,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,distribution losses ,Africa,0.05964,0.05607,0.05642,0.05558,0.04872,0.0511,0.05488,0.0553,0.056,0.05495,0.02107,0.01911,0.01974,0.0196,0.0196,0.0196,0.0196,0.02058,0.021,0.014,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.024,0.024,0.024,0.0285,0.0325,0.0325,0.0325,0.0325,0.033,0.042,0.042,0.042,0.043,0.048,0.049122161
Libya,net generation,Africa,4.526,5.244,5.618,6.695,8.615,11.091,12.483,14.664,15.04,15.134,15.792,15.886,15.933,15.98,16.732,16.92,17.202,17.836,12.716,13.522,14.56624,15.14434,16.47914,17.80642,18.98988,21.312,23.269,24.66,28.878,29.182,30.60488,24.43942,32.21892,35.6387,35.46762,35.26082,29.53528,31.28556,32.12122,31.69634,30.09492439,32.02048755
Libya,net consumption,Africa,3.332,3.687,3.678,4.351,5.843,7.864,9.838,12.894,13.469,13.522,12.619,12.959,13.327,13.239,13.881,14.267,14.119,14.443,10.086,10.599,10.97424,11.31134,14.28114,15.43142,16.44788,18.517,20.84,21.087,19.336,18.084,18.88188,16.17742,25.74492,28.4867,28.36962,28.13382,23.58428,24.90456,25.69322,25.48734,25.40392439,27.18002723
Libya,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.033,-0.027,-0.048,-0.029,-0.082,-0.065,0.047,0.063,0.088,0,0.376,0.302,0.465,0.776,1.259,1.347464251
Libya,distribution losses ,Africa,1.194,1.557,1.94,2.344,2.772,3.227,2.645,1.77,1.571,1.612,3.173,2.927,2.606,2.741,2.851,2.653,3.083,3.393,2.63,2.923,3.592,3.833,2.198,2.375,2.542,2.842,2.462,3.546,9.494,11.069,11.641,8.197,6.521,7.215,7.186,7.127,6.327,6.683,6.893,6.985,5.95,6.18792457
Madagascar,net generation,Africa,0.417,0.42,0.431,0.452,0.476,0.483,0.482,0.478,0.49,0.541,0.574,0.568,0.58,0.581,0.584,0.609,0.664,0.695,0.75,0.777,0.78,0.886,0.866,0.99,1.1,1.111,1.134,1.184,1.232,1.235,1.32945,1.34829,1.70134,1.85574,1.96983,2.05227,2.02413,2.21108,2.27079,2.020047,1.976233,2.093128464
Madagascar,net consumption,Africa,0.38781,0.3906,0.40083,0.42036,0.44268,0.44919,0.44826,0.44454,0.4557,0.50313,0.53382,0.52824,0.5394,0.54033,0.54312,0.56637,0.61752,0.64635,0.6975,0.72261,0.747,0.848,0.827,0.945,1.054,1.064,1.089,1.131,1.182,1.173,1.26045,1.27129,1.61734,1.76174,1.87283,1.94927,1.91613,2.100595,2.166469,1.889023,1.862335,1.955814061
Madagascar,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,distribution losses ,Africa,0.02919,0.0294,0.03017,0.03164,0.03332,0.03381,0.03374,0.03346,0.0343,0.03787,0.04018,0.03976,0.0406,0.04067,0.04088,0.04263,0.04648,0.04865,0.0525,0.05439,0.033,0.038,0.039,0.045,0.046,0.047,0.045,0.053,0.05,0.062,0.069,0.077,0.084,0.094,0.097,0.103,0.108,0.110485,0.104321,0.131024,0.113898,0.137314403
Malawi,net generation,Africa,0.407,0.4,0.425,0.459,0.476,0.486,0.519,0.572,0.577,0.58,0.71,0.757,0.783,0.953,1,1.018,1.017,1.045,1.184,1.157,1.241,1.269,1.332,1.351,1.489,1.52,1.554,1.585,1.73,1.714,1.951,2.009,2.086,2.094259,2.2037,2.204601,2.192726,2.086975,1.635474,1.696378,1.71,1.424462345
Malawi,net consumption,Africa,0.37651,0.37,0.39425,0.42587,0.44068,0.45098,0.48167,0.53096,0.53661,0.5394,0.6603,0.70401,0.72819,0.88629,0.93,0.94674,0.94581,0.97185,1.10112,1.07601,1.1217,1.145,1.2025,1.2183,1.3425,1.364,1.3941,1.4161,1.5411,1.5137,1.75774,1.80537,1.6319,1.694759,1.86529,1.788581,1.920596,1.607135,1.227574,1.242478,1.2309,0.964462345
Malawi,net imports ,Africa,-0.002,-0.002,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033,-0.006,-0.0065,-0.0067,-0.0075,-0.01,-0.0109,-0.0169,-0.0199,-0.0163,-0.02066,-0.01908,-0.0211,-0.02382,-0.02362,-0.02185,-0.02443,-0.02043,-0.0193,-0.0199,-0.0191,0
Malawi,distribution losses ,Africa,0.02849,0.028,0.02975,0.03213,0.03332,0.03402,0.03633,0.04004,0.04039,0.0406,0.0497,0.05299,0.05481,0.06671,0.07,0.07126,0.07119,0.07315,0.08288,0.08099,0.116,0.118,0.123,0.126,0.139,0.146,0.149,0.152,0.169,0.184,0.1726,0.18455,0.433,0.37568,0.31479,0.39417,0.2477,0.45941,0.3886,0.434,0.46,0.46
Mali,net generation,Africa,0.103,0.103,0.127,0.147,0.164,0.167,0.198,0.215,0.236,0.243,0.241,0.25,0.271,0.292,0.275,0.305,0.326,0.379,0.387,0.392,0.399,0.402,0.404,0.434,0.45,0.782,0.837,0.823,1,1.123,1.70892,1.89117,2.2509,2.27745,2.35022,2.31755,2.77098,3.29292,3.53727,3.31598,3.199162239,3.388220623
Mali,net consumption,Africa,0.09579,0.09579,0.11811,0.13671,0.15252,0.15531,0.18414,0.19995,0.21948,0.22599,0.22413,0.2325,0.25203,0.27156,0.25575,0.28365,0.30318,0.35247,0.35991,0.36456,0.277,0.268,0.0479,0.067,0.07,0.1925,0.279,0.338,0.449,0.6423,1.16957,1.53696,1.8919,1.84815,2.04462,1.86085,2.04798,2.55692,2.82927,2.59998,2.489162239,2.678220623
Mali,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1981,-0.2,-0.2,-0.4005,-0.359,-0.263,-0.333,-0.2457,-0.27235,-0.07921,-0.102,-0.1113,0.0334,-0.1687,-0.416,-0.418,-0.352,-0.356,-0.35,-0.35
Mali,distribution losses ,Africa,0.00721,0.00721,0.00889,0.01029,0.01148,0.01169,0.01386,0.01505,0.01652,0.01701,0.01687,0.0175,0.01897,0.02044,0.01925,0.02135,0.02282,0.02653,0.02709,0.02744,0.122,0.134,0.158,0.167,0.18,0.189,0.199,0.222,0.218,0.235,0.267,0.275,0.257,0.318,0.339,0.288,0.307,0.318,0.356,0.36,0.36,0.36
Mauritania,net generation,Africa,0.089,0.096,0.1,0.101,0.099,0.103,0.104,0.114,0.115,0.123,0.133,0.136,0.139,0.139,0.143,0.16,0.175,0.189,0.195,0.203,0.229658,0.278,0.501,0.475,0.518,0.499,0.453,0.478,0.547,0.58,0.632,0.83,0.911,0.939,0.983,1.1363,1.21826,1.52088,1.69008,1.818,1.775118844,1.875855218
Mauritania,net consumption,Africa,0.08277,0.08928,0.093,0.09393,0.09207,0.09579,0.09672,0.10602,0.10695,0.11439,0.12369,0.12648,0.12927,0.12927,0.13299,0.1488,0.16275,0.17577,0.18135,0.18879,0.231658,0.28,0.5051,0.5522,0.587,0.6325,0.578,0.5602,0.6508,0.6885,0.747,0.957,1.049,1.113,1.166,1.3193,1.43946,1.49588,1.66258,1.8052,1.755118844,1.855855218
Mauritania,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.0041,0.0772,0.069,0.1335,0.125,0.0822,0.1038,0.1085,0.115,0.127,0.138,0.174,0.183,0.183,0.2212,0.185,0.1975,0.2042,0.2,0.2
Mauritania,distribution losses ,Africa,0.00623,0.00672,0.007,0.00707,0.00693,0.00721,0.00728,0.00798,0.00805,0.00861,0.00931,0.00952,0.00973,0.00973,0.01001,0.0112,0.01225,0.01323,0.01365,0.01421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.225,0.217,0.22,0.22
Mauritius,net generation,Africa,0.441,0.436,0.429,0.439,0.45,0.453,0.501,0.565,0.613,0.652,0.719,0.787,0.875,0.934,0.974,1.06,0.925,1.073,1.115,1.349,1.681222,1.800656,1.841246,1.971006,2.049926,2.145066,2.214026,2.32117,2.43815,2.45839,2.5659,2.59926,2.65092,2.74942,2.79634,2.85704,2.89832,2.97018,2.98177,3.0869,2.7363,2.885610665
Mauritius,net consumption,Africa,0.41013,0.40548,0.39897,0.40827,0.4185,0.42129,0.46593,0.52545,0.57009,0.60636,0.66867,0.73191,0.81375,0.86862,0.90582,0.9858,0.86025,0.99789,1.03695,1.25457,1.521222,1.628656,1.666246,1.784006,1.855926,1.941066,2.015026,2.10817,2.22215,2.26039,2.3719,2.40526,2.45992,2.56542,2.61434,2.68004,2.72632,2.78318,2.79937,2.9045,2.5933,2.742610665
Mauritius,net imports ,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,distribution losses ,Africa,0.03087,0.03052,0.03003,0.03073,0.0315,0.03171,0.03507,0.03955,0.04291,0.04564,0.05033,0.05509,0.06125,0.06538,0.06818,0.0742,0.06475,0.07511,0.07805,0.09443,0.16,0.172,0.175,0.187,0.194,0.204,0.199,0.213,0.216,0.198,0.194,0.194,0.191,0.184,0.182,0.177,0.172,0.187,0.1824,0.1824,0.143,0.143
Morocco,net generation,Africa,4.921,5.408,5.773,6.269,6.471,6.602,7.272,7.722,8.473,8.594,9.088,8.734,9.184,9.338,10.349,12.066,12.364,13.162,13.393,13.113,12.13114,14.19886,15.16242,16.4867,17.49562,18.72854,19.14016,19.22538,19.50828,19.9071,23.5821,24.9381,27.318,26.7,27.615414,29.499414,30.349,31.4378,34.136028,39.860361,38.217589,41.150914
Morocco,net consumption,Africa,4.409,4.774,5.13,5.612,5.776,5.884,6.568,7.018,7.656,7.744,8.37,8.877,9.804,10.218,10.35,11.404,11.617,12.114,12.935,13.103,13.05014,14.35086,14.85642,16.3607,17.41062,18.31454,19.87216,21.26538,21.75128,22.2431,24.8441,26.8711,28.946,27.185,28.428414,28.957414,29.85,31.2688,31.39579,32.255546,31.678974,35.38603385
Morocco,net imports ,Africa,0,0,0,0,0,0,0,0,0.018,0,0.103,0.604,0.932,1.3,1.15,0.243,0.25,0.124,0.705,1.8,2,1.45,1.35,1.417,1.512,0.802,1.998,3.455,4.261,4.623,3.94,4.607,4.842,5.4,6.01,4.973,5.154,5.897,3.374,-0.927,0.232,0.974306484
Morocco,distribution losses ,Africa,0.512,0.634,0.643,0.657,0.695,0.718,0.704,0.704,0.835,0.85,0.821,0.461,0.312,0.42,1.149,0.905,0.997,1.172,1.163,1.81,1.081,1.298,1.656,1.543,1.597,1.216,1.266,1.415,2.018,2.287,2.678,2.674,3.214,4.915,5.197,5.515,5.653,6.066,6.114238,6.677815,6.770615,6.739186637
Mozambique,net generation,Africa,13.56,3.48,3.121,5.18,0.697,0.314,0.167,0.171,0.21,0.227,0.441,0.459,0.408,0.386,0.389,0.402,0.47,0.993,1.512,7.629,9.60436,11.77836,12.61472,10.83478,11.63224,13.19574,14.6298,15.95522,15.02422,16.83722,16.55286,16.7288,15.08184,14.79246,17.5806,19.69688,18.53324,16.7942,16.83459,18.717719,19.34346088,19.90774462
Mozambique,net consumption,Africa,13.369,3.396,2.813,5.286,0.411,0.307,0.413,0.432,0.456,0.471,0.694,0.812,0.672,1.08,0.896,0.807,0.777,0.881,0.785,1.967,2.13336,4.94736,4.88972,7.16678,8.85624,9.15374,9.5688,9.84522,9.77522,10.03422,10.55386,11.3398,11.60484,11.49146,12.9666,13.80088,12.71324,12.4702,12.76059,13.454719,12.56146088,13.48867831
Mozambique,net imports ,Africa,-0.01,0.098,-0.273,0.158,-0.223,0.129,0.305,0.33,0.325,0.325,0.325,0.383,0.325,0.78,0.705,0.6,0.65,0.203,-0.315,-5.45,-6.492,-5.57,-6.376,-2.28,-1.135,-2.413,-2.986,-3.779,-3.005,-4.36,-3.542,-2.933,-1.234,-0.654,-2.002,-3.3,-3.328,-1.721,-1.411,-2.495,-4.014,-3.67231591
